# 10
10  1  3.3e-05  3.3e-05
10  4  3.3e-05  0.001251
10  8  3.3e-05  0.001915
10  12  3.3e-05  0.00236
10  16  3.3e-05  0.002953
10  24  3.3e-05  0.004751
10  32  3.3e-05  0.006001
10  48  3.3e-05  0.00838
10  64  3.3e-05  0.012449


# 100
100  1  0.001423  0.001423
100  4  0.001423  0.009079
100  8  0.001423  0.017061
100  12  0.001423  0.025948
100  16  0.001423  0.034711
100  24  0.001423  0.051408
100  32  0.001423  0.067946
100  48  0.001423  0.103545
100  64  0.001423  0.135666


# 300
300  1  0.031999  0.031999
300  4  0.031999  0.039794
300  8  0.031999  0.063405
300  12  0.031999  0.085212
300  16  0.031999  0.111399
300  24  0.031999  0.160178
300  32  0.031999  0.212839
300  48  0.031999  0.319559
300  64  0.031999  0.428711


# 600
600  1  0.262685  0.262685
600  4  0.262685  0.156722
600  8  0.262685  0.180181
600  12  0.262685  0.289077
600  16  0.262685  0.357605
600  24  0.262685  0.443156
600  32  0.262685  0.53197
600  48  0.262685  0.715976
600  64  0.262685  0.914313


# 800
800  1  0.586081  0.586081
800  4  0.586081  0.294543
800  8  0.586081  0.307697
800  12  0.586081  0.567955
800  16  0.586081  0.66867
800  24  0.586081  0.818002
800  32  0.586081  0.945607
800  48  0.586081  1.16661
800  64  0.586081  1.4134


# 1000
1000  1  1.506601  1.506601
1000  4  1.506601  0.507398
1000  8  1.506601  0.524927
1000  12  1.506601  1.010507
1000  16  1.506601  1.156767
1000  24  1.506601  1.396284
1000  32  1.506601  1.548593
1000  48  1.506601  1.805079
1000  64  1.506601  2.117902


# 1500
1500  1  6.877942  6.877942
1500  4  6.877942  1.828094
1500  8  6.877942  1.643257
1500  12  6.877942  3.330887
1500  16  6.877942  3.421366
1500  24  6.877942  3.793389
1500  32  6.877942  4.063472
1500  48  6.877942  4.505494
1500  64  6.877942  -4289.991752


# 2000
2000  1  17.053374  17.053374
2000  4  17.053374  6.347902
2000  8  17.053374  5.113794
2000  12  17.053374  7.984785
2000  16  17.053374  7.833274
2000  24  17.053374  8.442262
2000  32  17.053374  8.817413
2000  48  17.053374  9.344255
2000  64  17.053374  9.901464


# 3000
3000  1  60.499621  60.499621
3000  4  60.499621  30.349629
3000  8  60.499621  27.798495
3000  12  60.499621  29.9445
3000  16  60.499621  29.829467
3000  24  60.499621  30.963837
3000  32  60.499621  31.893413
3000  48  60.499621  32.698914
3000  64  60.499621  32.020904


# 4000
4000  1  -4150.306371  -4150.306371
4000  4  -4150.306371  74.064606
4000  8  -4150.306371  69.499382
4000  12  -4150.306371  72.134322
4000  16  -4150.306371  71.3172
4000  24  -4150.306371  -4222.991095
4000  32  -4150.306371  72.338533
4000  48  -4150.306371  73.174272
4000  64  -4150.306371  73.938036


# 5000
5000  1  -4013.115762  -4013.115762
5000  4  -4013.115762  144.492635
5000  8  -4013.115762  136.520553
5000  12  -4013.115762  -4154.444132
5000  16  -4013.115762  137.814086
5000  24  -4013.115762  138.484196
5000  32  -4013.115762  -4154.429581
5000  48  -4013.115762  140.801037
5000  64  -4013.115762  141.540338
